identifier,pitch,sex
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample22,138,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample23,189,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample24,153,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample25,185,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample26,202,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample27,167,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample28,185,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample29,179,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample3,150,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample31,175,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample32,206,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample33,186,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample34,173,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample35,145,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample36,177,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample37,173,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample38,173,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample39,195,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample4,176,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample40,138,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample41,187,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample42,179,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample43,185,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample5,184,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample6,138,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample7,185,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample8,185,1
a296db0d-1dd6-459a-9285-e3c4cf24a8f0/sample9,156,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample1,182,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample10,184,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample12,185,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample13,176,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample14,193,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample15,192,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample16,175,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample17,191,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample18,163,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample19,194,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample2,178,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample20,174,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample21,192,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample22,186,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample23,182,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample24,183,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample25,194,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample26,178,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample27,186,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample3,186,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample30,193,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample31,176,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample33,184,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample34,120,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample35,190,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample36,191,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample37,175,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample38,195,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample39,184,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample4,189,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample41,195,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample42,186,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample6,181,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample7,183,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample8,183,1
a35d1c16-65f2-4017-bb6d-fd3b36ec3387/sample9,173,1
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample1,130,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample11,128,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample14,128,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample19,125,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample2,131,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample24,125,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample25,121,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample26,127,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample29,126,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample31,123,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample33,125,0
a41a9c7e-7f16-4256-8865-c42c59cb3907/sample36,127,0
a443ef21-7854-4591-91fb-211663e9062e/sample23,166,1
a443ef21-7854-4591-91fb-211663e9062e/sample33,169,1
a443ef21-7854-4591-91fb-211663e9062e/sample42,179,1
a443ef21-7854-4591-91fb-211663e9062e/sample5,171,1
a443ef21-7854-4591-91fb-211663e9062e/sample8,170,1
a47c2851-1cde-4122-bb78-55d5484b7956/sample36,115,0
a47c2851-1cde-4122-bb78-55d5484b7956/sample9,120,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample30,130,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample1,127,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample10,131,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample11,123,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample12,138,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample13,138,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample14,133,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample15,130,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample17,133,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample18,140,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample19,130,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample2,134,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample20,128,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample21,134,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample22,132,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample23,136,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample24,132,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample25,124,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample26,134,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample27,130,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample29,132,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample3,129,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample31,136,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample32,132,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample33,136,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample34,133,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample35,135,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample36,130,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample37,137,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample38,130,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample39,135,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample4,134,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample40,130,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample41,130,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample42,135,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample43,141,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample5,135,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample6,128,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample7,137,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample8,130,0
a6ba4c6e-b637-4f6f-bb1a-395ff45ef81c/sample9,129,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample30,135,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample1,130,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample10,133,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample11,127,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample12,135,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample13,136,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample14,135,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample15,130,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample16,131,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample17,130,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample18,132,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample19,136,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample2,131,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample20,129,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample21,133,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample22,132,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample23,132,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample24,132,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample25,129,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample26,129,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample27,135,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample28,134,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample29,127,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample3,133,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample31,130,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample32,133,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample33,132,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample34,132,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample35,131,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample36,131,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample37,131,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample38,134,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample39,130,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample4,126,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample40,133,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample41,130,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample42,136,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample43,137,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample5,129,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample6,133,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample7,138,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample8,134,0
a6e42eda-a5d9-4fe0-a84d-82ebe10433fe/sample9,132,0
a7502350-9466-455f-b1e0-a436063731b9/sample31,117,0
a7502350-9466-455f-b1e0-a436063731b9/sample33,126,0
a7502350-9466-455f-b1e0-a436063731b9/sample39,113,0
a7502350-9466-455f-b1e0-a436063731b9/sample6,112,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/721b770bc193e2e5df051ef4fa21f2ba,141,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/154f3f62c6e9cd0f08f501784e4834a7,135,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/17870bee23c373a7a808f0542a49cc03,123,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/19cc75bbdfec693ff7d239bfd2e82136,126,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/25c5e0713235dab6c87f26ab82f75228,148,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/2bb35f285d48a9af6ebe035a7540a4ca,117,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/2bdc46407f6b711e136185b46a11cb17,134,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/2ed1e27323ff721fe85525e2c6a5887e,129,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/33aa4f82c83b4fab250de5867d18d894,149,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/3f0e05cd3f37db63cf010a3774fe36b8,133,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/628efe4f028e00649980d3c1593a5b57,140,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/62ff95c47bd4bd1ef2502924bca5efbc,114,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/69af4821b93562f0a5ee2b15ac370269,141,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/6ff65e314036a9221229b5b8f02c4fef,141,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/7b88d97cf8b94813d4e27b5650bee331,112,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/8225a3a5296bdee99b5046cf496d8132,120,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/86aa9275014073a7f14d5b31711f89f1,148,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/8abd788769a78b6257c7c86b7ede6ed8,126,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/92a216701ec7c0fda0a489638c810568,127,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/99350ababbb6e95a41345c9908e6fd28,153,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/bdd36b7a23edad82b9258751a4d6b294,145,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/d6899a6215e3704b7e34dd1a2318be92,118,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/e497229461bec16e4e91d193ce8d4ddf,123,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/f01ba8ccdeeff7bc713b043ac9ccdfbb,130,0
a7a08920-aa1e-435d-af48-e8f8fa4515ff/fc717ab7c5e8a5ff3e6970ab632424b4,130,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample3,122,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample1,124,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample10,121,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample11,126,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample12,122,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample13,136,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample14,128,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample15,122,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample16,125,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample17,123,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample18,123,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample19,126,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample2,115,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample20,126,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample21,123,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample22,118,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample23,128,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample24,133,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample25,119,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample26,122,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample27,121,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample28,126,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample29,123,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample30,129,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample31,129,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample32,122,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample33,122,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample34,133,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample35,115,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample36,119,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample37,122,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample38,122,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample39,120,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample4,124,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample40,125,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample41,119,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample42,118,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample43,125,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample5,122,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample6,128,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample7,124,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample8,121,0
a8af91ba-eac6-4cd5-a990-9dcdba3d9073/sample9,129,0
a8b024a8-052b-4b35-a481-a2f266e1daaf/sample33,195,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample30,186,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample1,193,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample10,187,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample11,189,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample12,185,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample13,189,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample14,189,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample15,188,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample16,188,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample17,185,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample18,185,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample19,189,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample2,196,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample20,178,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample21,189,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample22,188,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample23,189,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample24,182,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample25,188,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample26,185,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample27,187,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample28,185,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample29,190,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample3,188,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample31,187,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample32,183,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample33,184,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample34,188,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample36,188,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample37,178,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample38,181,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample39,186,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample4,190,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample40,188,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample41,190,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample42,185,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample43,185,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample5,190,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample6,188,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample7,175,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample8,185,1
aa8b3bb1-2ae3-404c-8c1b-f71edfe3faf9/sample9,174,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample29,124,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample1,122,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample10,131,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample11,127,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample12,135,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample13,134,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample14,128,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample15,123,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample16,134,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample17,133,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample18,130,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample19,139,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample2,133,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample20,121,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample21,145,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample22,120,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample23,123,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample24,127,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample25,127,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample26,132,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample27,130,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample28,128,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample3,121,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample30,125,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample31,128,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample32,125,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample33,127,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample34,142,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample35,124,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample36,115,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample37,122,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample38,128,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample39,122,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample4,134,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample40,134,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample41,133,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample42,128,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample43,136,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample5,128,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample6,127,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample7,126,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample8,128,1
aaa1a1dc-e1a3-4330-9ac2-ad2a7ff7abba/sample9,122,1
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample30,134,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample1,136,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample10,132,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample11,146,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample12,140,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample13,134,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample14,134,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample15,142,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample16,142,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample17,145,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample18,140,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample19,134,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample2,144,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample20,134,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample21,131,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample22,142,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample23,128,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample24,140,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample25,147,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample26,144,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample27,154,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample28,151,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample29,135,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample3,129,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample31,140,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample32,138,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample33,145,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample34,148,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample35,147,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample36,133,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample37,129,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample38,151,0
ab805923-a4f0-4e60-8f0e-850c691c5cc4/sample39,137,0
