identifier,pitch,sex
eval_nwtfn,203,1
eval_nxdfq,203,1
eval_nxiqc,126,0
eval_nxtkm,190,1
eval_nydtb,198,1
eval_nyhyf,131,0
eval_nylwv,193,1
eval_nzalf,179,1
eval_nzfzq,130,0
eval_nzhig,190,0
eval_nzuon,145,1
eval_khsdp,162,0
eval_khsfd,113,0
eval_khttb,114,0
eval_khvpf,111,0
eval_khyyd,113,0
eval_kieaa,195,1
eval_kimat,162,0
eval_kjffr,172,0
eval_kjhkn,162,0
eval_kjljr,122,0
eval_kjwyd,186,0
eval_kkbdv,183,0
eval_kkcgt,174,1
eval_kkcqb,193,0
eval_kkjhd,131,0
eval_kknte,195,1
eval_kkzgf,136,0
eval_kkzsl,157,0
eval_klhor,155,0
eval_kmctn,178,1
eval_kmjtv,172,0
eval_kmqss,122,0
eval_kncsu,178,0
eval_knczl,150,0
eval_kndbz,125,0
eval_kneek,128,0
eval_knpyy,138,0
eval_knubo,180,1
eval_knwxy,167,0
eval_kobmc,104,0
eval_kobyv,140,0
eval_kogbo,150,1
eval_qwoxw,139,1
eval_qwpol,216,1
eval_qxavu,170,0
eval_qxcqj,154,0
eval_qxlua,195,1
eval_qxrvr,162,1
eval_qxsbn,176,1
eval_qxtbw,136,0
eval_qyjft,162,0
eval_qylca,213,1
eval_qylfm,162,0
eval_qyowb,105,0
eval_qywma,119,0
eval_qyztf,150,1
eval_qzagc,209,1
eval_qzhym,186,1
eval_qzitg,182,0
eval_qzqru,138,0
eval_qzxja,172,0
eval_raifm,195,1
eval_rajmx,136,0
eval_rakad,145,0
eval_ranlm,178,1
eval_ranmw,195,1
eval_dlska,134,0
eval_dmall,208,1
eval_dmdds,113,0
eval_dmegd,123,0
eval_dmeqr,176,1
eval_dmhen,120,0
eval_dmiyz,213,1
eval_dmuaj,137,0
eval_dmzkc,186,0
eval_dnalp,104,0
eval_dnhzj,130,0
eval_dnjhh,184,1
eval_dnklj,121,0
eval_dnwet,133,0
eval_doanz,143,0
eval_dohdw,107,0
eval_dohfz,136,0
eval_doiaj,180,1
eval_dokgy,184,0
eval_dolgx,180,1
eval_donqr,126,0
eval_dpetp,122,0
eval_dpkyt,136,0
eval_dpqkz,200,1
eval_dpwzt,157,0
eval_dpxzb,190,1
eval_dqwyv,119,0
eval_dqxbh,130,0
eval_drdfz,124,0
eval_igtic,107,0
eval_igxqo,165,1
eval_ihkym,122,0
eval_ihojn,165,0
eval_iibfy,205,1
eval_iigvl,178,1
eval_iiqsq,155,1
eval_iisbp,168,1
eval_iivat,170,1
eval_iixks,137,0
eval_ijajm,121,0
eval_ijibu,113,0
eval_ijmoj,168,0
eval_ijtkm,122,0
eval_ijyaq,215,1
eval_ikcew,147,0
eval_ikeru,126,0
eval_ikfit,136,0
eval_ikgvu,145,1
eval_ikmgb,162,0
eval_ikmhw,120,0
eval_ikrxo,130,0
eval_ilgte,193,1
eval_ilzeb,158,0
eval_imceu,137,0
eval_imjma,205,1
eval_imobi,148,0
eval_imsan,186,0
eval_inbmx,122,0
eval_inewg,195,0
eval_ineym,216,1
eval_xhcfu,193,1
eval_xhnmv,188,0
eval_xhzjo,178,0
eval_xicmz,180,1
eval_xieqe,118,0
eval_xijhu,122,0
eval_xiqdk,184,1
eval_xixdd,178,0
eval_xjdyt,122,0
eval_xjgtq,199,1
eval_xjhxf,122,0
eval_xjori,162,0
eval_xjtiz,112,0
eval_xjwox,116,0
eval_xjwtg,116,0
eval_xkcho,152,0
eval_xkhnx,111,0
eval_xktgj,184,1
eval_xkvyy,139,0
eval_xkxir,150,0
eval_xkzks,137,0
eval_xldme,167,1
eval_xlekp,203,1
eval_xlvdn,137,0
eval_xlvqu,145,0
eval_xlyzi,178,1
eval_xmkrw,147,0
eval_xmlro,167,0
eval_xmnax,168,1
eval_xmtbm,158,0
eval_xmxti,151,0
eval_bmuzc,125,0
eval_bnjmm,169,0
eval_bocva,186,0
eval_boigl,109,0
eval_bougq,108,0
eval_bovid,121,0
eval_boyuc,164,0
eval_bpffq,180,1
eval_bpqro,193,1
eval_bpucy,136,0
eval_bqatu,150,0
eval_bqdgk,143,0
eval_bqrdo,211,1
eval_bqrvi,158,1
eval_bqufg,182,0
eval_brpho,186,0
eval_brtkq,162,0
eval_bscfl,154,1
eval_bskos,165,0
eval_bsmmd,155,0
eval_bsqzv,113,0
eval_btcog,119,0
eval_btcrc,119,0
eval_btjqh,195,0
eval_btqwr,128,0
eval_btwao,110,0
eval_buaoy,167,1
eval_burdl,123,0
eval_buyhu,198,1
eval_buzty,128,0
eval_bvclw,172,0
eval_bvlot,154,0
eval_bvojy,203,0
eval_vavfw,139,0
eval_vboox,188,0
eval_vcdog,95,0
eval_vchnn,182,0
eval_vcogn,123,0
eval_vcufy,125,0
eval_vcygw,143,0
eval_vdjty,142,1
eval_vdmkv,144,0
eval_vdnxf,121,1
eval_vdysx,200,1
eval_vdyzy,193,1
eval_veayn,198,0
eval_veihb,198,1
eval_vepfb,152,1
eval_vezxu,136,0
eval_vfevu,134,0
eval_vfqoi,165,0
eval_vfwnq,203,1
eval_vfyap,165,1
eval_vfyvf,147,0
eval_vfzmy,182,1
eval_vgeyw,126,0
eval_vgnjz,163,1
eval_vgrxd,198,1
eval_vgycl,151,0
eval_vgysf,114,0
eval_ghlju,196,1
eval_ghmcl,195,1
eval_ghuyx,129,0
eval_gimlz,95,0
eval_gitnd,98,0
eval_giwbm,130,0
eval_gjcdf,103,0
eval_gjpgs,109,0
eval_gkbkt,188,1
eval_gkcoi,143,0
eval_gkdxj,186,1
eval_gkhaa,131,0
eval_gkpsw,155,0
eval_gkspo,138,0
eval_gkugt,163,1
eval_gkwcl,178,0
eval_gkyxp,193,1
eval_glfqr,152,1
eval_glnjo,108,0
eval_glrzo,124,0
eval_gmabl,180,1
eval_gmfaw,163,1
eval_mxlmz,133,0
eval_mxmgd,124,0
eval_mxsll,188,0
eval_mxuoz,129,0
eval_mxvxn,158,0
eval_myiky,163,0
eval_mykok,126,0
eval_mylja,213,1
eval_mymfp,103,0
eval_myneu,104,0
eval_mzqsm,150,1
eval_mzrhu,156,0
eval_nacop,184,1
eval_nanxj,103,0
eval_nazka,190,0
eval_nbmjl,151,0
eval_nbufo,172,1
eval_nbwpj,108,0
eval_nbzqm,133,1
eval_nccmq,115,0
eval_ncodc,195,1
eval_ncqdp,149,1
eval_ncquj,126,0
eval_ndfwk,176,1
eval_ndmen,130,1
eval_ndnym,115,0
eval_tggar,128,0
eval_tggne,155,0
eval_tgvgc,149,0
eval_tgytd,168,1
eval_thcxs,100,0
eval_thdnl,108,0
eval_thikb,159,1
eval_thoab,208,1
eval_thypo,139,0
eval_tigcq,155,1
eval_tiiyg,157,1
eval_tijch,126,0
eval_tipgs,118,0
eval_tjtjl,142,0
eval_tjtpg,192,0
eval_tjyjh,162,0
eval_tkdww,121,0
eval_tktwb,157,0
eval_tkzdp,200,1
eval_tlkkn,124,0
eval_tlqlu,195,1
eval_tlzcm,162,0
eval_tmaai,107,0
eval_tmaok,132,0
eval_tmjgv,144,0
eval_tmkfu,120,0
eval_tmmrp,178,1
eval_osipt,180,0
eval_osqve,138,0
eval_ostcz,172,0
eval_osvsx,198,1
eval_osxmb,194,1
eval_otebg,199,1
eval_othrj,128,0
eval_otvvh,113,0
eval_oudmx,127,0
eval_oufty,137,0
eval_oupla,193,1
eval_ouzgi,213,1
eval_ovgzs,144,0
eval_ovrey,142,0
eval_owajb,149,0
eval_owbjf,119,0
eval_owhoh,151,0
eval_owtuc,155,0
eval_owvwh,151,0
eval_oxoei,142,0
eval_oxpwi,188,1
eval_oxrwr,176,1
eval_oxtai,128,0
eval_oymcs,151,0
eval_oytea,176,0
eval_oyted,113,0
eval_ozqpv,113,0
eval_ozrdo,165,0
eval_pacwk,160,1
eval_kzwin,168,1
eval_kzwxz,168,1
eval_labzh,115,0
eval_lacsd,200,1
eval_laima,193,0
eval_lalfk,127,1
eval_lamka,185,0
eval_lawtr,115,0
eval_lbeye,132,0
eval_lbgfv,186,1
eval_lbmli,136,0
eval_lbndw,162,0
eval_lbpuj,122,0
eval_lbtib,176,0
eval_lbydw,170,0
eval_lcjyj,120,0
eval_lckcz,169,1
eval_lclnu,167,1
eval_lcloa,186,0
eval_lcoad,166,0
eval_rqhht,203,1
eval_rqjud,158,0
eval_rrali,162,1
eval_rrksj,115,0
eval_rrmcv,167,0
eval_rruoa,162,1
eval_rrwyh,142,1
eval_rryzr,165,1
eval_rsgwj,121,0
eval_rsmbr,167,0
eval_rsmuv,151,0
eval_rtdff,127,0
eval_rtdvy,118,0
eval_rtfly,133,0
eval_rthjx,114,0
eval_rtzsm,151,0
eval_rukjc,142,0
eval_ruvpn,167,1
eval_ruzic,159,0
eval_rvbvb,131,0
eval_csoyv,138,0
eval_csuzf,175,0
eval_ctibj,170,0
eval_ctkph,110,0
eval_ctldo,182,1
eval_ctlyf,193,1
eval_ctsgz,139,0
eval_cuaqn,151,0
eval_cugpn,182,1
eval_cujwg,162,0
eval_cukgy,182,1
eval_cuzfh,198,1
eval_cvgyr,184,1
eval_cvifr,167,0
eval_cvixi,121,0
eval_cvyte,132,0
eval_cwfdt,131,0
eval_cwrlz,107,0
eval_cxhyr,182,1
eval_cxvol,110,0
eval_cyjgp,157,1
eval_cyvaq,198,0
eval_czbpj,184,1
eval_czdft,198,1
eval_czkjd,101,0
eval_cztwe,115,0
eval_czuca,170,0
eval_zeupw,127,0
eval_zfaos,148,0
eval_zfmcg,163,1
eval_zfwag,193,1
eval_zgafe,117,0
eval_zgbns,188,1
eval_zggwc,184,0
eval_zgixs,107,0
eval_zgtte,180,1
eval_zguka,105,0
eval_zgvxq,112,0
eval_zgyik,169,1
eval_zgzba,163,1
eval_zgzzl,94,0
eval_zhjit,128,0
eval_zhmzv,174,0
eval_zhocn,142,0
eval_zihnn,111,0
eval_ziime,160,1
eval_zinve,120,0
eval_ziuzk,193,1
eval_zivvu,186,1
eval_ziyrb,163,1
eval_zjdmh,134,0
eval_zjfsf,109,0
eval_zjpxh,143,0
eval_zjspa,185,0
eval_zjulw,195,1
eval_zjwcb,178,0
eval_zkkys,176,1
eval_zknnc,140,1
eval_augvo,205,1
eval_augyb,131,0
eval_auhtv,111,0
eval_autnn,163,1
eval_avaxq,140,0
eval_avfah,193,0
eval_avfnp,170,0
eval_avgew,198,1
eval_avngh,190,1
eval_avojl,113,0
eval_avrbq,148,0
eval_avwul,140,0
eval_awbet,182,1
eval_awivw,163,1
eval_awril,110,0
eval_awvct,174,0
eval_axdoy,139,0
eval_axhtt,208,1
eval_axlvk,166,0
eval_axmfj,120,0
eval_axmws,131,0
eval_axnqv,114,0
eval_axuos,157,0
eval_ayfzn,130,0
eval_aygwo,123,0
eval_aymuo,200,1
eval_aymwb,154,0
eval_azxdm,182,1
eval_azzxz,170,0
eval_bagjo,115,0
eval_bajdc,132,0
eval_bbfqb,117,0
eval_bbgag,147,0
eval_jsgax,101,0
eval_jsmlo,118,0
eval_jsrzg,117,0
eval_jsupz,190,1
eval_jszzk,211,1
eval_jtawc,176,0
eval_jtexh,195,1
eval_jtkqr,131,0
eval_juqjr,208,1
eval_juusx,158,1
eval_juxdr,172,0
eval_juzsy,168,0
eval_jvchq,200,1
eval_jvgbo,168,0
eval_jvqop,131,0
eval_jvrlr,150,0
eval_jwfqa,180,1
eval_jwjvi,132,0
eval_jwnmq,157,0
eval_jwpkw,148,0
eval_jwztt,142,0
eval_jxbul,124,0
eval_jxjny,161,0
eval_jxqiq,123,0
eval_jxsjo,136,1
eval_jxxvb,111,0
eval_jxzem,116,0
eval_jyfan,148,0
eval_jyfuw,134,0
eval_jyfyn,125,0
eval_jygct,162,1
eval_jyhar,168,0
eval_jzayh,147,0
eval_jzicw,143,0
eval_jzmkv,172,0
eval_dxdtu,186,1
eval_dxhkv,152,0
eval_dxiyt,155,0
eval_dxoes,160,0
eval_dxrpd,138,0
eval_dygoq,112,0
eval_dypst,115,0
eval_dyzou,160,0
eval_dzhzk,183,0
eval_dzjbh,158,0
eval_eaavx,103,0
eval_eagfp,187,1
eval_eatxs,152,0
eval_eauem,193,1
eval_eaxut,138,0
eval_eazty,176,0
eval_ebkgi,170,1
eval_eblam,213,1
eval_ebvag,122,0
eval_echkr,145,0
eval_ecjwe,121,0
eval_ecnml,205,1
eval_ecssr,143,0
eval_ecuqe,117,0
eval_edbtd,116,0
eval_edczj,158,0
eval_eddxu,200,1
eval_edfyx,184,0
eval_edhqq,200,1
eval_edjtb,167,1
eval_edrpg,142,0
eval_edsqr,114,0
eval_edwbf,152,0
eval_eejlt,163,1
eval_eeprz,198,1
eval_eeqpj,122,0
eval_efcfi,113,0
eval_efpkm,157,0
eval_hnzsr,163,1
eval_hohds,107,0
eval_hojjc,131,0
eval_hoowd,122,0
eval_hopwi,129,0
eval_hoqiq,110,1
eval_hosqi,137,0
eval_hpbip,98,0
eval_hqbve,162,0
eval_hqhpo,106,0
eval_hqmug,136,0
eval_hrahv,128,0
eval_hrjdw,188,1
eval_hrksh,139,0
eval_hrnki,142,0
eval_hrvux,169,1
eval_hrxmk,103,0
eval_hsfmn,147,0
eval_hsjto,110,0
eval_htqio,122,0
eval_htrsm,95,0
eval_httrp,176,0
eval_hujqj,154,0
eval_hukco,174,1
eval_hukro,154,0
eval_hulqd,113,0
eval_hunmw,186,0
eval_huzym,172,0
eval_hvmkm,122,0
eval_hvtez,104,0
eval_hwqmj,165,0
eval_hwvxl,139,0
eval_hxxye,158,0
eval_hyaju,103,0
eval_wtsev,105,0
eval_wtsvy,165,1
eval_wuklf,190,1
eval_wukuo,153,1
eval_wurvl,186,1
eval_wuwgf,119,0
eval_wvjvf,113,0
eval_wvmbg,123,0
eval_wvngp,168,0
eval_wvrzy,140,0
eval_wvscr,158,0
eval_wvvnb,138,0
eval_wvzrl,203,1
eval_wwbaw,150,1
eval_wwjjn,168,1
eval_wwpll,132,0
eval_wxhpj,134,0
eval_wxhst,141,0
eval_wxjlo,101,0
eval_wxtqp,205,1
eval_wypbw,215,1
eval_wyrht,188,1
eval_wyyga,200,1
eval_wzfmd,148,0
eval_wzmcd,168,0
eval_wzmlq,105,0
eval_wzmlv,165,1
eval_wzugn,157,0
eval_wzzqv,178,0
eval_xadbk,144,0
eval_xaerl,180,0
eval_qdfbs,105,0
eval_qdhpv,163,0
eval_qdpwx,186,1
eval_qdxkw,180,0
eval_qecxt,121,0
eval_qemvq,119,0
eval_qezns,176,0
eval_qffgk,122,0
eval_qfqlb,142,0
eval_qfqvu,128,0
eval_qfsbb,119,0
eval_qfzpa,113,0
eval_qgawd,134,0
eval_qgbyw,130,0
eval_qgetj,122,0
eval_qggln,184,1
eval_qgley,174,1
eval_qgxqb,137,0
eval_qgzma,203,1
eval_qhbtu,190,1
eval_qhbyd,118,1
eval_qhtho,195,0
eval_qiubk,105,0
eval_qjehq,124,0
eval_qjobb,144,0
eval_qjpdc,180,0
eval_qjxxv,167,0
eval_qjzmv,134,0
eval_qkama,213,1
eval_qksft,180,1
eval_qktsj,186,1
eval_njfkf,178,1
eval_njsnu,198,1
eval_nkadt,165,0
eval_nkdao,114,0
eval_nkelp,167,0
eval_nkgei,184,1
eval_nkqrh,181,1
eval_nkwnd,180,0
eval_nlacv,129,0
eval_nlfws,163,0
eval_nljjk,151,0
eval_nlnva,200,1
eval_nlobp,124,0
eval_nlzuf,118,0
eval_nmibb,148,1
eval_nminu,101,0
eval_nmkwr,155,0
eval_nmmdx,180,1
eval_nmrhx,157,0
eval_nmuet,165,1
eval_nmytc,106,0
eval_nnbbr,107,0
eval_nnnal,193,1
eval_nnrkj,152,0
eval_nnrtk,125,0
eval_nnvuv,184,1
eval_vmfkb,148,0
eval_vmmbz,142,0
eval_vmwpw,147,1
eval_vmxay,200,0
eval_vmyyf,173,1
eval_vnjwz,118,0
eval_vnnij,190,0
eval_voamo,112,0
eval_voegy,216,1
eval_votqa,134,0
eval_votus,167,0
eval_vozhb,216,1
eval_vpghw,190,0
eval_vpgsy,142,0
eval_vprcx,110,0
eval_vqari,97,0
eval_vqonx,200,1
eval_vqxyo,118,1
eval_vresg,124,0
eval_ezhdj,176,1
eval_ezhwe,153,0
eval_eziwx,186,0
eval_ezjdl,198,1
eval_ezjvn,118,0
eval_ezoxm,137,0
eval_ezykp,211,1
eval_ezzkw,144,0
eval_faccj,119,0
eval_fagqx,157,0
eval_fakdg,142,0
eval_fanzd,139,0
eval_fbhmi,122,0
eval_fbpfo,120,0
eval_fcbhr,128,0
eval_fccpm,200,1
eval_fcdpq,120,0
eval_fcqye,193,0
eval_fctsz,147,0
eval_fdlvn,142,0
eval_fdmth,168,0
eval_fdoly,112,0
eval_fdqdr,122,0
eval_fedus,205,1
eval_feklp,139,0
eval_fekqh,174,0
eval_fesjo,148,0
eval_nejyw,186,1
eval_njefc,222,1
eval_nocpl,111,0
eval_nunir,186,1
eval_nzwki,183,1
eval_oelgq,111,0
eval_okoxi,200,1
eval_orqvj,143,0
eval_padmx,148,0
eval_pfloy,178,0
eval_pkeba,127,0
eval_pptbu,168,0
eval_pxtlb,134,0
eval_qdbwe,114,0
eval_qlbsl,158,1
eval_qwkza,145,0
eval_rasfa,144,0
eval_rftpj,186,1
eval_rlakf,146,0
eval_rpxjn,169,1
eval_rvlny,103,0
eval_rzumv,121,0
eval_sfeik,158,0
eval_sjidv,203,1
eval_smwzg,222,1
eval_stufw,115,0
eval_sykzp,200,1
eval_tgbki,123,0
eval_tmoum,133,0
eval_oemtc,172,1
eval_oenxz,188,0
eval_oexiv,211,1
eval_ofbei,98,0
eval_ofndv,165,1
eval_ofzjq,152,0
eval_ogjta,94,0
eval_ogqqv,160,1
eval_ogwtf,184,1
eval_ohebh,166,1
eval_ohefu,158,0
eval_ohfqd,119,0
eval_ohzie,133,1
eval_oighh,193,1
eval_oihuh,116,0
eval_oivot,176,1
eval_oiype,192,1
eval_ojggc,172,1
eval_ojpwx,185,0
eval_ojzsp,111,0
eval_okedx,167,0
eval_okkfk,94,0
eval_okocx,203,1
eval_okooi,116,0
eval_okovn,194,1
eval_xrvzx,140,0
eval_xsleb,160,0
eval_xslgo,180,0
eval_xsljt,174,0
eval_xsoxq,180,0
eval_xtcsk,203,1
eval_xtkwn,160,1
eval_xtmkk,155,0
eval_xtnuo,198,1
eval_xtrrh,136,0
eval_xtvup,176,0
eval_xudfr,145,0
eval_xufcz,99,0
eval_xuhcf,211,1
eval_xuooc,176,0
eval_xurms,194,0
eval_xurtg,182,1
eval_xusav,198,1
eval_xutzb,208,1
eval_xuxih,144,0
eval_mevkw,216,1
eval_meztx,208,0
eval_mffpa,200,1
eval_mfrkp,150,0
eval_mftdv,179,1
eval_mfwoz,137,0
eval_mgdvc,184,0
eval_mgulk,154,0
eval_mguol,182,1
eval_mgwcr,137,0
eval_mhddb,125,0
eval_mhjeu,134,0
eval_mhklx,179,1
eval_miriv,157,1
eval_mixcz,110,0
eval_mjcou,180,1
eval_mjggj,154,1
eval_mjmrt,222,1
eval_mjoaj,131,0
eval_mjpfl,180,1
eval_mjsbs,157,0
eval_mjyla,133,0
eval_mjzbe,154,0
eval_mjzuy,129,0
eval_mkitf,151,0
eval_mkugz,229,1
eval_mlmpw,184,1
eval_mlzqz,119,0
eval_mmehp,140,0
eval_mmerv,176,0
eval_mmgjo,152,1
eval_mmgjr,107,0
eval_mmmse,204,1
eval_mmtbn,115,0
eval_mmtti,172,0
eval_mmuxt,176,0
eval_pfser,152,0
eval_pfxkp,149,0
eval_pfzuf,120,0
eval_pgaau,203,1
eval_pgbrc,142,0
eval_pgdxg,168,1
eval_pgdzi,115,0
eval_pgfug,129,0
eval_pghkn,140,0
eval_pghmk,211,1
eval_pgign,101,0
eval_pgsdc,143,0
eval_pgwxm,110,0
eval_phoik,113,0
eval_pibqy,139,0
eval_pidrh,113,0
eval_pijah,105,0
eval_pikhe,143,0
eval_pinaa,163,0
eval_piqbj,213,1
eval_pistm,178,0
eval_pjauv,180,0
eval_pjcdb,165,1
eval_pjind,148,0
eval_pjnvh,139,0
eval_pjufx,170,0
eval_pjxpr,167,0
eval_pjyrn,154,0
eval_urlke,182,1
eval_urxjc,136,0
eval_ushgs,119,0
eval_usqzb,107,0
eval_ussuf,130,0
eval_utcbr,190,0
eval_utqpg,134,0
eval_uugcr,188,1
eval_uugpx,160,0
eval_uuhya,200,1
eval_uulqa,124,0
eval_uunau,144,1
eval_uuspe,142,0
eval_uuyhx,128,0
eval_uvmst,122,0
eval_uvqvd,152,0
eval_uvsyu,180,1
eval_uvzix,180,0
eval_uvzlo,125,0
eval_uvzyi,103,0
eval_fvalw,152,0
eval_fvpzn,219,1
eval_fvsne,127,0
eval_fvtmy,160,1
eval_fwdno,153,0
eval_fwgat,136,0
eval_fwiqx,147,0
eval_fwxew,216,1
eval_fwzlj,176,0
eval_fxkkt,176,1
eval_fzlli,126,0
eval_fznhj,205,1
eval_fzyal,188,1
eval_gadkk,115,0
eval_gakjo,145,0
eval_gaqoj,208,1
eval_gaygo,109,0
eval_gbcge,94,0
eval_gbfyq,155,1
eval_gcgcm,200,1
eval_trdbp,125,0
eval_trdkn,139,0
eval_trexz,122,0
eval_trjdp,188,1
eval_tsbmh,124,0
eval_tsdbh,145,0
eval_tsshv,156,0
eval_tsvjv,158,1
eval_tsxyo,109,0
eval_ttaib,208,0
eval_ttqxb,190,1
eval_ttsjy,162,0
eval_tttzw,108,0
eval_tukey,145,0
eval_tvfua,148,0
eval_tvhcy,154,1
eval_tvmaa,190,1
eval_tvtjs,188,0
eval_twkcw,155,0
eval_twleb,208,1
eval_twwxf,125,0
eval_txksd,182,1
eval_txsta,133,0
eval_tydjw,132,0
eval_sufkz,124,0
eval_sugoz,195,1
eval_suljn,178,1
eval_suoga,111,0
eval_suply,116,0
eval_svbdi,117,0
eval_svlju,186,1
eval_svsgo,203,1
eval_svspj,120,0
eval_svwgj,133,0
eval_swkiz,222,1
eval_swlso,178,1
eval_swrhb,206,1
eval_swwbv,120,0
eval_swzie,170,1
eval_sxhui,159,1
eval_sxklg,193,1
eval_sxqtq,139,0
eval_sxyzo,170,1
eval_sybag,145,1
eval_syeza,188,1
eval_syfcw,132,0
eval_syfhi,121,0
eval_kurow,160,0
eval_kutsz,126,0
eval_kuyiq,130,0
eval_kuzts,107,0
eval_kvoso,174,1
eval_kvszv,216,1
eval_kvulk,203,1
eval_kvvtl,131,0
eval_kwagp,154,1
eval_kxhte,154,0
eval_kxkro,170,0
eval_kxndu,190,0
eval_kxowo,190,1
eval_kxrto,139,0
eval_kxvtp,193,0
eval_kyakb,107,0
eval_kyatx,190,1
eval_kyfee,139,0
eval_kykwu,193,1
eval_kytik,116,0
eval_kywxo,154,1
eval_kyzoo,186,1
eval_kyzze,165,1
eval_kzgqm,152,0
eval_kzjpc,188,0
eval_kzjsa,198,1
eval_kzowg,115,0
eval_kzpnq,114,0
eval_bvupk,211,1
eval_bvzct,117,0
eval_bwbpe,216,1
eval_bwrhx,119,0
eval_bwtbi,130,0
eval_bwyxu,198,0
eval_bxbie,200,1
eval_bxpyl,100,0
eval_bxsid,103,0
eval_bxuwu,180,0
eval_bxvbd,131,0
eval_bxzzx,182,1
eval_bzldd,140,0
eval_bzlxf,120,0
eval_bzxqe,134,0
eval_bzyge,192,0
eval_cajjp,142,0
eval_carho,188,1
eval_cbfok,165,1
eval_cbfql,145,0
eval_cbjhn,120,0
eval_cbkmg,198,1
eval_cbles,165,0
eval_cbndy,178,1
eval_cbowl,203,0
eval_ccdee,134,0
eval_cctob,139,0
eval_cdknk,165,0
eval_cdrqu,174,1
eval_cecqs,168,0
eval_cefmp,147,0
eval_cegnm,119,1
eval_cenvp,154,0
eval_cezze,184,1
eval_gprus,203,1
eval_gpxat,125,0
eval_gqnzo,129,0
eval_grbji,186,1
eval_grlea,145,0
eval_grpzn,128,0
eval_grrrh,156,1
eval_grwkl,130,0
eval_grybi,150,1
eval_gryqb,176,0
eval_gsftz,180,1
eval_gshpu,186,1
eval_gsmfc,188,1
eval_gszac,123,0
eval_gtjto,128,0
eval_gtncc,117,0
eval_gtoqc,142,0
eval_gtulc,157,0
eval_gtyti,195,1
eval_gubpy,134,0
eval_gueeg,180,0
eval_gufhd,132,0
eval_gugql,195,1
eval_gulgu,198,1
eval_gumzb,168,0
eval_gurmx,106,0
eval_gusim,102,0
eval_guwwe,165,1
eval_gvaky,106,0
eval_gvbwn,184,0
eval_gvcwk,157,1
eval_gvlmj,180,0
eval_gvtgm,200,1
eval_gvvsr,203,0
eval_gvvum,98,0
eval_gwdqj,142,1
eval_gwjma,150,0
eval_ywoif,144,0
eval_ywquc,148,0
eval_ywtob,100,0
eval_ywway,133,1
eval_yxbgs,137,1
eval_yxbpk,131,0
eval_yxcgs,95,0
eval_yxgok,112,0
eval_yxouy,108,0
eval_yxshx,105,0
eval_yycss,145,0
eval_yyeal,188,1
eval_yygnp,176,0
eval_yynof,190,1
eval_yypvy,176,0
eval_yyypi,216,1
eval_yzbwq,108,0
eval_yzdfe,211,1
eval_yzdin,171,0
eval_yzdpz,205,1
eval_zahmh,120,0
eval_zajez,127,0
eval_zaqkk,110,0
eval_zbvno,193,1
eval_zbwhd,158,0
eval_zcgur,172,1
eval_zchoi,146,0
eval_zcluv,121,0
eval_zcmso,125,0
eval_zcmtr,104,0
eval_zcyvt,104,0
eval_zdbpf,235,0
eval_zdgui,138,1
eval_zdins,130,0
eval_zdktd,96,0
eval_zdyte,106,0
eval_zebak,160,1
eval_zenmj,143,0
eval_liqcl,163,1
eval_liqyp,116,0
eval_ljqhg,208,1
eval_lkeut,168,0
eval_lkgul,154,0
eval_lkokh,145,0
eval_llpdd,158,0
eval_llyhn,145,0
eval_lmdsn,184,1
eval_lnhsn,162,0
eval_lnplb,127,0
eval_lodfp,108,0
eval_logow,162,0
eval_losql,155,0
eval_lowlk,200,1
eval_lpbnw,155,1
eval_lpfyt,195,1
eval_lpxkx,186,1
eval_lqozv,141,0
eval_lqrjy,148,0
eval_depem,180,1
eval_dewmu,113,0
eval_dexst,184,1
eval_dflgt,157,0
eval_dfmyk,170,1
eval_dfpnq,213,1
eval_dfqmr,148,0
eval_dfvro,195,1
eval_dfzpa,126,0
eval_dgauy,196,0
eval_dgbuq,145,1
eval_dgcwi,168,1
eval_dgptk,112,0
eval_dgwnx,211,1
eval_dhaxw,155,0
eval_dhbpf,137,0
eval_dhqoy,211,1
eval_diicu,151,1
eval_dinaz,108,0
eval_dipzr,182,0
eval_ditod,180,1
eval_djmmx,115,0
eval_djqsx,195,0
eval_dkdnz,155,1
eval_dkfng,193,1
eval_dkook,200,1
eval_dkppc,148,0
eval_dkvkp,154,0
eval_dkyfz,195,0
eval_dkzay,160,1
eval_dkzvy,105,0
eval_dlcak,139,0
eval_dlccr,182,0
eval_dlcyv,168,0
eval_dleld,154,1
eval_rggnl,182,1
eval_rguqz,160,1
eval_rgvmg,188,0
eval_rgwpr,154,1
eval_rgych,130,0
eval_rhfvd,211,1
eval_rhgdh,125,0
eval_rhnip,122,0
eval_rhvcf,146,0
eval_ridek,198,1
eval_rifok,137,0
eval_rifqo,123,0
eval_rixgg,141,0
eval_rjbrf,174,1
eval_rjxpc,108,0
eval_rjxvh,188,0
eval_rjyqo,160,1
eval_rkmnf,203,1
eval_rkoez,110,0
eval_rkpoy,198,0
eval_rkvch,131,0
eval_efxbl,174,1
eval_egcck,167,1
eval_egcpw,160,0
eval_egdcj,165,1
eval_egdnp,183,1
eval_egfsn,155,0
eval_eggmp,160,0
eval_egisb,144,0
eval_egmdg,163,1
eval_egorq,155,0
eval_ehfoh,153,0
eval_ehugq,126,0
eval_ehvie,96,0
eval_ehzap,203,1
eval_ehzqe,137,0
eval_eibhj,127,0
eval_ejjzk,136,0
