identifier,pitch,sex
cmu_us_bdl_arctic_b0302,122,0
cmu_us_bdl_arctic_a0329,119,0
cmu_us_bdl_arctic_a0173,120,0
cmu_us_bdl_arctic_b0341,122,0
cmu_us_bdl_arctic_a0275,127,0
cmu_us_bdl_arctic_a0588,133,0
cmu_us_bdl_arctic_a0302,136,0
cmu_us_bdl_arctic_b0362,119,0
cmu_us_bdl_arctic_b0485,115,0
cmu_us_bdl_arctic_b0489,115,0
cmu_us_bdl_arctic_a0569,136,0
cmu_us_bdl_arctic_b0316,123,0
cmu_us_bdl_arctic_a0291,133,0
cmu_us_bdl_arctic_b0002,119,0
cmu_us_bdl_arctic_a0354,122,0
cmu_us_bdl_arctic_a0261,132,0
cmu_us_bdl_arctic_a0207,143,0
cmu_us_bdl_arctic_a0358,132,0
cmu_us_bdl_arctic_a0260,132,0
cmu_us_bdl_arctic_a0566,128,0
cmu_us_bdl_arctic_b0410,119,0
cmu_us_bdl_arctic_b0466,121,0
cmu_us_bdl_arctic_b0108,120,0
cmu_us_bdl_arctic_b0207,127,0
cmu_us_bdl_arctic_a0209,130,0
cmu_us_bdl_arctic_a0592,139,0
cmu_us_bdl_arctic_b0480,125,0
cmu_us_bdl_arctic_a0043,117,0
cmu_us_bdl_arctic_b0322,116,0
cmu_us_bdl_arctic_a0556,141,0
cmu_us_bdl_arctic_a0534,128,0
cmu_us_bdl_arctic_a0508,122,0
cmu_us_bdl_arctic_b0252,116,0
cmu_us_bdl_arctic_b0277,124,0
cmu_us_bdl_arctic_b0054,127,0
cmu_us_bdl_arctic_a0439,136,0
cmu_us_bdl_arctic_a0433,128,0
cmu_us_bdl_arctic_b0373,126,0
cmu_us_bdl_arctic_b0295,119,0
cmu_us_bdl_arctic_a0350,126,0
cmu_us_bdl_arctic_a0548,127,0
cmu_us_bdl_arctic_a0587,145,0
cmu_us_bdl_arctic_a0163,131,0
cmu_us_bdl_arctic_a0467,132,0
cmu_us_bdl_arctic_b0138,119,0
cmu_us_bdl_arctic_a0142,139,0
cmu_us_bdl_arctic_b0283,120,0
cmu_us_bdl_arctic_b0414,130,0
cmu_us_bdl_arctic_b0033,132,0
cmu_us_bdl_arctic_a0476,130,0
cmu_us_bdl_arctic_a0340,129,0
cmu_us_bdl_arctic_a0352,128,0
cmu_us_bdl_arctic_a0485,130,0
cmu_us_bdl_arctic_b0112,111,0
cmu_us_bdl_arctic_b0102,116,0
cmu_us_bdl_arctic_a0491,128,0
cmu_us_bdl_arctic_b0195,111,0
cmu_us_bdl_arctic_a0309,119,0
cmu_us_bdl_arctic_a0552,142,0
cmu_us_bdl_arctic_b0279,125,0
cmu_us_bdl_arctic_b0133,125,0
cmu_us_bdl_arctic_b0092,117,0
cmu_us_bdl_arctic_a0431,105,0
cmu_us_bdl_arctic_b0435,118,0
cmu_us_bdl_arctic_a0461,132,0
cmu_us_bdl_arctic_b0402,130,0
cmu_us_bdl_arctic_a0403,147,0
cmu_us_bdl_arctic_a0343,144,0
cmu_us_bdl_arctic_b0511,121,0
cmu_us_bdl_arctic_a0012,128,0
cmu_us_bdl_arctic_b0150,125,0
cmu_us_bdl_arctic_b0444,111,0
cmu_us_bdl_arctic_b0474,123,0
cmu_us_bdl_arctic_a0322,146,0
cmu_us_bdl_arctic_a0313,137,0
cmu_us_bdl_arctic_a0579,151,0
cmu_us_bdl_arctic_a0542,147,0
cmu_us_bdl_arctic_b0030,131,0
cmu_us_bdl_arctic_b0227,126,0
cmu_us_bdl_arctic_a0530,139,0
cmu_us_bdl_arctic_a0297,127,0
cmu_us_bdl_arctic_a0117,123,0
cmu_us_bdl_arctic_b0167,125,0
cmu_us_bdl_arctic_b0141,120,0
cmu_us_bdl_arctic_a0293,127,0
cmu_us_bdl_arctic_a0204,127,0
cmu_us_bdl_arctic_b0470,129,0
cmu_us_bdl_arctic_b0527,120,0
cmu_us_bdl_arctic_a0184,129,0
cmu_us_bdl_arctic_a0325,129,0
cmu_us_bdl_arctic_b0137,119,0
cmu_us_bdl_arctic_b0120,110,0
cmu_us_bdl_arctic_a0095,125,0
cmu_us_bdl_arctic_b0493,119,0
cmu_us_bdl_arctic_b0525,128,0
cmu_us_bdl_arctic_b0130,123,0
cmu_us_bdl_arctic_a0013,125,0
cmu_us_bdl_arctic_b0034,124,0
cmu_us_bdl_arctic_a0305,124,0
cmu_us_bdl_arctic_a0460,131,0
cmu_us_bdl_arctic_b0355,118,0
cmu_us_bdl_arctic_a0412,129,0
cmu_us_bdl_arctic_a0341,128,0
cmu_us_bdl_arctic_b0075,117,0
cmu_us_bdl_arctic_a0394,126,0
cmu_us_bdl_arctic_b0185,119,0
cmu_us_bdl_arctic_b0020,130,0
cmu_us_bdl_arctic_b0468,119,0
cmu_us_bdl_arctic_a0468,132,0
cmu_us_bdl_arctic_b0123,119,0
cmu_us_bdl_arctic_a0178,123,0
cmu_us_bdl_arctic_a0023,120,0
cmu_us_bdl_arctic_b0055,126,0
cmu_us_bdl_arctic_a0558,137,0
cmu_us_bdl_arctic_a0189,125,0
cmu_us_bdl_arctic_b0356,114,0
cmu_us_bdl_arctic_a0198,137,0
cmu_us_bdl_arctic_a0123,122,0
cmu_us_bdl_arctic_a0125,125,0
cmu_us_bdl_arctic_a0555,136,0
cmu_us_bdl_arctic_a0342,127,0
cmu_us_bdl_arctic_b0011,122,0
cmu_us_bdl_arctic_b0168,128,0
cmu_us_bdl_arctic_b0069,125,0
cmu_us_bdl_arctic_a0388,126,0
cmu_us_bdl_arctic_b0518,119,0
cmu_us_bdl_arctic_b0338,130,0
cmu_us_bdl_arctic_a0168,130,0
cmu_us_bdl_arctic_b0473,126,0
cmu_us_bdl_arctic_a0465,140,0
cmu_us_bdl_arctic_a0409,139,0
cmu_us_bdl_arctic_a0098,138,0
cmu_us_bdl_arctic_a0068,128,0
cmu_us_bdl_arctic_b0323,124,0
cmu_us_bdl_arctic_a0254,131,0
cmu_us_bdl_arctic_a0540,139,0
cmu_us_bdl_arctic_a0006,125,0
cmu_us_bdl_arctic_b0212,110,0
cmu_us_bdl_arctic_b0181,118,0
cmu_us_bdl_arctic_a0294,136,0
cmu_us_bdl_arctic_a0492,133,0
cmu_us_bdl_arctic_a0586,140,0
cmu_us_bdl_arctic_a0008,124,0
cmu_us_bdl_arctic_b0269,124,0
cmu_us_bdl_arctic_b0378,119,0
cmu_us_bdl_arctic_b0175,113,0
cmu_us_bdl_arctic_a0127,129,0
cmu_us_bdl_arctic_a0295,130,0
cmu_us_bdl_arctic_a0392,133,0
cmu_us_bdl_arctic_a0115,121,0
cmu_us_bdl_arctic_b0390,116,0
cmu_us_bdl_arctic_a0282,127,0
cmu_us_bdl_arctic_a0024,127,0
cmu_us_bdl_arctic_b0196,124,0
cmu_us_bdl_arctic_a0469,130,0
cmu_us_bdl_arctic_a0244,141,0
cmu_us_bdl_arctic_b0110,114,0
cmu_us_bdl_arctic_b0165,124,0
cmu_us_bdl_arctic_b0352,121,0
cmu_us_bdl_arctic_a0371,129,0
cmu_us_bdl_arctic_a0497,136,0
cmu_us_bdl_arctic_a0091,130,0
cmu_us_bdl_arctic_a0074,115,0
cmu_us_bdl_arctic_b0273,115,0
cmu_us_bdl_arctic_b0090,126,0
cmu_us_bdl_arctic_a0083,118,0
cmu_us_bdl_arctic_b0389,121,0
cmu_us_bdl_arctic_a0228,140,0
cmu_us_bdl_arctic_a0422,129,0
cmu_us_bdl_arctic_a0004,120,0
cmu_us_bdl_arctic_b0028,125,0
cmu_us_bdl_arctic_a0182,132,0
cmu_us_bdl_arctic_a0180,121,0
cmu_us_bdl_arctic_b0180,112,0
cmu_us_bdl_arctic_a0007,133,0
cmu_us_bdl_arctic_b0491,123,0
cmu_us_bdl_arctic_a0516,125,0
cmu_us_bdl_arctic_a0128,129,0
cmu_us_bdl_arctic_b0061,115,0
cmu_us_bdl_arctic_b0326,119,0
cmu_us_bdl_arctic_a0137,123,0
cmu_us_bdl_arctic_a0471,128,0
cmu_us_bdl_arctic_b0452,120,0
cmu_us_bdl_arctic_b0456,120,0
cmu_us_bdl_arctic_a0524,145,0
cmu_us_bdl_arctic_a0525,142,0
cmu_us_bdl_arctic_a0110,105,0
cmu_us_bdl_arctic_a0292,130,0
cmu_us_bdl_arctic_b0232,126,0
cmu_us_bdl_arctic_a0162,119,0
cmu_us_bdl_arctic_a0157,124,0
cmu_us_bdl_arctic_b0265,122,0
cmu_us_bdl_arctic_a0365,126,0
cmu_us_bdl_arctic_a0278,136,0
cmu_us_bdl_arctic_b0297,123,0
cmu_us_bdl_arctic_b0347,127,0
cmu_us_bdl_arctic_a0202,126,0
cmu_us_bdl_arctic_b0344,114,0
cmu_us_bdl_arctic_a0215,123,0
cmu_us_bdl_arctic_b0106,114,0
cmu_us_bdl_arctic_b0014,110,0
cmu_us_bdl_arctic_b0145,119,0
cmu_us_bdl_arctic_b0128,121,0
cmu_us_bdl_arctic_b0310,127,0
cmu_us_bdl_arctic_a0510,143,0
cmu_us_bdl_arctic_b0216,127,0
cmu_us_bdl_arctic_a0406,122,0
cmu_us_bdl_arctic_a0428,130,0
cmu_us_bdl_arctic_b0382,122,0
cmu_us_bdl_arctic_a0360,133,0
cmu_us_bdl_arctic_b0483,121,0
cmu_us_bdl_arctic_a0174,125,0
cmu_us_bdl_arctic_b0008,126,0
cmu_us_bdl_arctic_b0318,116,0
cmu_us_bdl_arctic_a0050,124,0
cmu_us_bdl_arctic_a0105,126,0
cmu_us_bdl_arctic_a0199,135,0
cmu_us_bdl_arctic_a0480,121,0
cmu_us_bdl_arctic_b0465,126,0
cmu_us_bdl_arctic_a0443,150,0
cmu_us_bdl_arctic_a0136,120,0
cmu_us_bdl_arctic_b0351,133,0
cmu_us_bdl_arctic_a0549,129,0
cmu_us_bdl_arctic_b0224,119,0
cmu_us_bdl_arctic_a0300,137,0
cmu_us_bdl_arctic_a0235,127,0
cmu_us_bdl_arctic_a0526,128,0
cmu_us_bdl_arctic_a0487,144,0
cmu_us_bdl_arctic_b0413,118,0
cmu_us_bdl_arctic_a0015,122,0
cmu_us_bdl_arctic_b0017,129,0
cmu_us_bdl_arctic_a0078,121,0
cmu_us_bdl_arctic_b0405,132,0
cmu_us_bdl_arctic_b0274,124,0
cmu_us_bdl_arctic_a0073,123,0
cmu_us_bdl_arctic_a0573,129,0
cmu_us_bdl_arctic_a0318,126,0
cmu_us_bdl_arctic_b0359,119,0
cmu_us_bdl_arctic_b0522,120,0
cmu_us_bdl_arctic_a0523,134,0
cmu_us_bdl_arctic_a0181,137,0
cmu_us_bdl_arctic_a0435,134,0
cmu_us_bdl_arctic_a0338,124,0
cmu_us_bdl_arctic_a0519,131,0
cmu_us_bdl_arctic_a0029,118,0
cmu_us_bdl_arctic_b0458,130,0
cmu_us_bdl_arctic_b0211,120,0
cmu_us_bdl_arctic_a0097,130,0
cmu_us_bdl_arctic_a0134,131,0
cmu_us_bdl_arctic_b0364,116,0
cmu_us_bdl_arctic_a0498,127,0
cmu_us_bdl_arctic_a0239,133,0
cmu_us_bdl_arctic_b0006,117,0
cmu_us_bdl_arctic_b0426,118,0
cmu_us_bdl_arctic_a0214,125,0
cmu_us_bdl_arctic_a0075,121,0
cmu_us_bdl_arctic_a0515,136,0
cmu_us_bdl_arctic_a0017,126,0
cmu_us_bdl_arctic_a0030,120,0
cmu_us_bdl_arctic_b0019,121,0
cmu_us_bdl_arctic_a0286,132,0
cmu_us_bdl_arctic_b0471,124,0
cmu_us_bdl_arctic_a0303,123,0
cmu_us_bdl_arctic_a0312,140,0
cmu_us_bdl_arctic_b0241,114,0
cmu_us_bdl_arctic_b0440,111,0
cmu_us_bdl_arctic_b0172,126,0
cmu_us_bdl_arctic_a0210,125,0
cmu_us_bdl_arctic_a0211,120,0
cmu_us_bdl_arctic_a0496,134,0
cmu_us_bdl_arctic_b0324,120,0
cmu_us_bdl_arctic_a0385,121,0
cmu_us_bdl_arctic_b0430,117,0
cmu_us_bdl_arctic_a0536,146,0
cmu_us_bdl_arctic_a0327,134,0
cmu_us_bdl_arctic_a0280,136,0
cmu_us_bdl_arctic_b0457,128,0
cmu_us_bdl_arctic_a0370,133,0
cmu_us_bdl_arctic_a0357,130,0
cmu_us_bdl_arctic_a0450,126,0
cmu_us_bdl_arctic_a0175,126,0
cmu_us_bdl_arctic_b0111,119,0
cmu_us_bdl_arctic_b0360,123,0
cmu_us_bdl_arctic_b0422,122,0
cmu_us_bdl_arctic_a0248,125,0
cmu_us_bdl_arctic_a0296,129,0
cmu_us_bdl_arctic_a0019,120,0
cmu_us_bdl_arctic_b0208,124,0
cmu_us_bdl_arctic_b0001,107,0
cmu_us_bdl_arctic_a0133,124,0
cmu_us_bdl_arctic_a0315,123,0
cmu_us_bdl_arctic_b0190,118,0
cmu_us_bdl_arctic_a0550,125,0
cmu_us_bdl_arctic_b0407,132,0
cmu_us_bdl_arctic_b0210,120,0
cmu_us_bdl_arctic_a0154,128,0
cmu_us_bdl_arctic_a0021,125,0
cmu_us_bdl_arctic_b0479,124,0
cmu_us_bdl_arctic_a0080,108,0
cmu_us_bdl_arctic_a0194,138,0
cmu_us_bdl_arctic_b0325,121,0
cmu_us_bdl_arctic_a0114,139,0
cmu_us_bdl_arctic_a0347,128,0
cmu_us_bdl_arctic_a0122,123,0
cmu_us_bdl_arctic_a0035,117,0
cmu_us_bdl_arctic_b0246,123,0
cmu_us_bdl_arctic_b0454,126,0
cmu_us_bdl_arctic_a0089,119,0
cmu_us_bdl_arctic_a0317,137,0
cmu_us_bdl_arctic_b0336,107,0
cmu_us_bdl_arctic_b0418,117,0
cmu_us_bdl_arctic_a0455,136,0
cmu_us_bdl_arctic_b0248,135,0
cmu_us_bdl_arctic_b0253,134,0
cmu_us_bdl_arctic_b0288,119,0
cmu_us_bdl_arctic_b0445,106,0
cmu_us_bdl_arctic_b0129,125,0
cmu_us_bdl_arctic_b0116,105,0
cmu_us_bdl_arctic_b0007,113,0
cmu_us_bdl_arctic_b0238,120,0
cmu_us_bdl_arctic_b0109,115,0
cmu_us_bdl_arctic_a0568,148,0
cmu_us_bdl_arctic_a0378,123,0
cmu_us_bdl_arctic_a0096,127,0
cmu_us_bdl_arctic_b0266,126,0
cmu_us_bdl_arctic_a0087,120,0
cmu_us_bdl_arctic_a0560,143,0
cmu_us_bdl_arctic_b0083,114,0
cmu_us_bdl_arctic_a0071,123,0
cmu_us_bdl_arctic_a0505,139,0
cmu_us_bdl_arctic_b0498,113,0
cmu_us_bdl_arctic_b0512,120,0
cmu_us_bdl_arctic_a0561,145,0
cmu_us_bdl_arctic_b0368,115,0
cmu_us_bdl_arctic_a0500,132,0
cmu_us_bdl_arctic_a0129,129,0
cmu_us_bdl_arctic_a0458,121,0
cmu_us_bdl_arctic_a0253,130,0
cmu_us_bdl_arctic_b0427,119,0
cmu_us_bdl_arctic_a0213,132,0
cmu_us_bdl_arctic_a0161,133,0
cmu_us_bdl_arctic_a0206,129,0
cmu_us_bdl_arctic_b0073,118,0
cmu_us_bdl_arctic_b0538,124,0
cmu_us_bdl_arctic_b0237,127,0
cmu_us_bdl_arctic_b0421,120,0
cmu_us_bdl_arctic_a0567,129,0
cmu_us_bdl_arctic_b0169,126,0
cmu_us_bdl_arctic_b0012,122,0
cmu_us_bdl_arctic_a0361,139,0
cmu_us_bdl_arctic_a0574,119,0
cmu_us_bdl_arctic_b0094,125,0
cmu_us_bdl_arctic_b0100,113,0
cmu_us_bdl_arctic_a0553,125,0
cmu_us_bdl_arctic_a0380,129,0
cmu_us_bdl_arctic_b0087,116,0
cmu_us_bdl_arctic_a0326,132,0
cmu_us_bdl_arctic_a0145,130,0
cmu_us_bdl_arctic_a0066,111,0
cmu_us_bdl_arctic_a0230,134,0
cmu_us_bdl_arctic_b0239,116,0
cmu_us_bdl_arctic_a0554,134,0
cmu_us_bdl_arctic_a0111,131,0
cmu_us_bdl_arctic_a0390,130,0
cmu_us_bdl_arctic_b0529,116,0
cmu_us_bdl_arctic_b0096,125,0
cmu_us_bdl_arctic_a0183,127,0
cmu_us_bdl_arctic_a0148,128,0
cmu_us_bdl_arctic_b0126,129,0
cmu_us_bdl_arctic_a0124,103,0
cmu_us_bdl_arctic_b0153,131,0
cmu_us_bdl_arctic_a0274,131,0
cmu_us_bdl_arctic_a0459,139,0
cmu_us_bdl_arctic_a0054,116,0
cmu_us_bdl_arctic_b0516,114,0
cmu_us_bdl_arctic_b0306,122,0
cmu_us_bdl_arctic_a0319,121,0
cmu_us_bdl_arctic_b0472,124,0
cmu_us_bdl_arctic_b0076,118,0
cmu_us_bdl_arctic_b0487,123,0
cmu_us_bdl_arctic_b0327,134,0
cmu_us_bdl_arctic_a0251,134,0
cmu_us_bdl_arctic_b0226,132,0
cmu_us_bdl_arctic_b0461,119,0
cmu_us_bdl_arctic_b0481,127,0
cmu_us_bdl_arctic_b0478,115,0
cmu_us_bdl_arctic_a0179,119,0
cmu_us_bdl_arctic_b0066,110,0
cmu_us_bdl_arctic_b0101,115,0
cmu_us_bdl_arctic_a0373,134,0
cmu_us_bdl_arctic_a0094,126,0
cmu_us_bdl_arctic_b0186,117,0
cmu_us_bdl_arctic_b0214,124,0
cmu_us_bdl_arctic_a0316,129,0
cmu_us_bdl_arctic_a0003,131,0
cmu_us_bdl_arctic_a0306,122,0
cmu_us_bdl_arctic_a0418,128,0
cmu_us_bdl_arctic_b0293,123,0
cmu_us_bdl_arctic_b0260,132,0
cmu_us_bdl_arctic_b0346,118,0
cmu_us_bdl_arctic_a0104,129,0
cmu_us_bdl_arctic_a0002,127,0
cmu_us_bdl_arctic_b0222,127,0
cmu_us_bdl_arctic_a0177,132,0
cmu_us_bdl_arctic_a0156,122,0
cmu_us_bdl_arctic_a0243,124,0
cmu_us_bdl_arctic_a0570,140,0
cmu_us_bdl_arctic_b0372,128,0
cmu_us_bdl_arctic_a0504,132,0
cmu_us_bdl_arctic_a0130,124,0
cmu_us_bdl_arctic_b0042,123,0
cmu_us_bdl_arctic_b0173,123,0
cmu_us_bdl_arctic_a0320,140,0
cmu_us_bdl_arctic_a0339,137,0
cmu_us_bdl_arctic_a0509,149,0
cmu_us_bdl_arctic_b0127,116,0
cmu_us_bdl_arctic_b0052,121,0
cmu_us_bdl_arctic_b0015,105,0
cmu_us_bdl_arctic_a0220,123,0
cmu_us_bdl_arctic_a0044,122,0
cmu_us_bdl_arctic_b0467,119,0
cmu_us_bdl_arctic_b0488,128,0
cmu_us_bdl_arctic_a0576,135,0
cmu_us_bdl_arctic_b0262,119,0
cmu_us_bdl_arctic_a0193,143,0
cmu_us_bdl_arctic_b0476,125,0
cmu_us_bdl_arctic_a0493,122,0
cmu_us_bdl_arctic_b0125,120,0
cmu_us_bdl_arctic_b0353,119,0
cmu_us_bdl_arctic_b0343,123,0
cmu_us_bdl_arctic_b0025,117,0
cmu_us_bdl_arctic_a0150,121,0
cmu_us_jmk_arctic_b0502,121,0
cmu_us_jmk_arctic_a0052,130,0
cmu_us_jmk_arctic_b0453,110,0
cmu_us_jmk_arctic_a0298,121,0
cmu_us_jmk_arctic_b0192,116,0
cmu_us_jmk_arctic_a0457,128,0
cmu_us_jmk_arctic_a0419,113,0
cmu_us_jmk_arctic_b0329,136,0
cmu_us_jmk_arctic_a0502,119,0
cmu_us_jmk_arctic_b0350,114,0
cmu_us_jmk_arctic_a0565,116,0
cmu_us_jmk_arctic_b0152,129,0
cmu_us_jmk_arctic_b0254,113,0
cmu_us_jmk_arctic_b0397,123,0
cmu_us_jmk_arctic_b0340,125,0
cmu_us_jmk_arctic_a0144,127,0
cmu_us_jmk_arctic_b0118,134,0
cmu_us_jmk_arctic_b0209,111,0
cmu_us_jmk_arctic_b0115,143,0
cmu_us_jmk_arctic_a0242,114,0
cmu_us_jmk_arctic_b0384,120,0
cmu_us_jmk_arctic_b0417,126,0
cmu_us_jmk_arctic_a0507,112,0
cmu_us_jmk_arctic_a0039,115,0
cmu_us_jmk_arctic_a0386,132,0
cmu_us_jmk_arctic_b0249,116,0
cmu_us_jmk_arctic_a0146,126,0
cmu_us_jmk_arctic_b0005,148,0
cmu_us_jmk_arctic_b0272,131,0
cmu_us_jmk_arctic_a0119,124,0
cmu_us_jmk_arctic_b0225,114,0
cmu_us_jmk_arctic_a0331,128,0
cmu_us_jmk_arctic_b0404,122,0
cmu_us_jmk_arctic_a0011,122,0
cmu_us_jmk_arctic_b0097,119,0
cmu_us_jmk_arctic_a0506,119,0
cmu_us_jmk_arctic_a0452,114,0
cmu_us_jmk_arctic_b0412,111,0
cmu_us_jmk_arctic_a0252,123,0
cmu_us_jmk_arctic_a0229,117,0
cmu_us_jmk_arctic_a0132,118,0
cmu_us_jmk_arctic_b0311,119,0
cmu_us_jmk_arctic_a0444,113,0
cmu_us_jmk_arctic_b0256,114,0
cmu_us_jmk_arctic_a0195,125,0
cmu_us_jmk_arctic_b0159,123,0
cmu_us_jmk_arctic_b0220,126,0
cmu_us_jmk_arctic_b0510,109,0
cmu_us_jmk_arctic_a0085,115,0
cmu_us_jmk_arctic_a0454,108,0
cmu_us_jmk_arctic_b0235,115,0
cmu_us_jmk_arctic_b0328,125,0
cmu_us_jmk_arctic_b0018,118,0
cmu_us_jmk_arctic_b0194,121,0
cmu_us_jmk_arctic_b0040,111,0
cmu_us_jmk_arctic_a0197,116,0
cmu_us_jmk_arctic_b0319,128,0
cmu_us_jmk_arctic_a0563,136,0
cmu_us_jmk_arctic_b0213,100,0
cmu_us_jmk_arctic_b0142,120,0
cmu_us_jmk_arctic_b0032,114,0
cmu_us_jmk_arctic_a0537,124,0
cmu_us_jmk_arctic_a0264,121,0
cmu_us_jmk_arctic_b0024,125,0
cmu_us_jmk_arctic_b0528,117,0
cmu_us_jmk_arctic_a0238,112,0
cmu_us_jmk_arctic_b0369,116,0
cmu_us_jmk_arctic_a0387,125,0
cmu_us_jmk_arctic_b0136,109,0
cmu_us_jmk_arctic_b0143,125,0
cmu_us_jmk_arctic_b0197,118,0
cmu_us_jmk_arctic_a0016,117,0
cmu_us_jmk_arctic_a0462,119,0
cmu_us_jmk_arctic_a0414,115,0
cmu_us_jmk_arctic_a0026,116,0
cmu_us_jmk_arctic_b0392,124,0
cmu_us_jmk_arctic_b0482,119,0
cmu_us_jmk_arctic_b0174,116,0
cmu_us_jmk_arctic_b0179,130,0
cmu_us_jmk_arctic_a0205,118,0
cmu_us_jmk_arctic_b0257,118,0
cmu_us_jmk_arctic_a0106,118,0
cmu_us_jmk_arctic_a0041,120,0
cmu_us_jmk_arctic_a0027,116,0
cmu_us_jmk_arctic_a0520,121,0
cmu_us_jmk_arctic_b0184,119,0
cmu_us_jmk_arctic_a0402,128,0
cmu_us_jmk_arctic_b0160,119,0
cmu_us_jmk_arctic_b0514,128,0
cmu_us_jmk_arctic_a0464,129,0
cmu_us_jmk_arctic_b0215,114,0
cmu_us_jmk_arctic_b0299,115,0
cmu_us_jmk_arctic_b0189,116,0
cmu_us_jmk_arctic_b0431,111,0
cmu_us_jmk_arctic_a0256,113,0
cmu_us_jmk_arctic_a0222,112,0
cmu_us_jmk_arctic_a0028,113,0
cmu_us_jmk_arctic_a0384,123,0
cmu_us_jmk_arctic_a0363,132,0
cmu_us_jmk_arctic_a0436,117,0
cmu_us_jmk_arctic_b0503,121,0
cmu_us_jmk_arctic_a0240,127,0
cmu_us_jmk_arctic_b0376,112,0
cmu_us_jmk_arctic_a0082,143,0
cmu_us_jmk_arctic_b0114,122,0
cmu_us_jmk_arctic_b0023,119,0
cmu_us_jmk_arctic_b0393,112,0
cmu_us_jmk_arctic_b0182,129,0
cmu_us_jmk_arctic_b0147,132,0
cmu_us_jmk_arctic_b0148,127,0
cmu_us_jmk_arctic_a0393,119,0
cmu_us_jmk_arctic_b0229,125,0
cmu_us_jmk_arctic_a0212,133,0
cmu_us_jmk_arctic_a0539,129,0
cmu_us_jmk_arctic_a0517,117,0
cmu_us_jmk_arctic_a0314,121,0
cmu_us_jmk_arctic_a0081,113,0
cmu_us_jmk_arctic_a0346,120,0
cmu_us_jmk_arctic_b0057,136,0
cmu_us_jmk_arctic_a0366,121,0
cmu_us_jmk_arctic_a0216,119,0
cmu_us_jmk_arctic_a0333,119,0
cmu_us_jmk_arctic_a0037,120,0
cmu_us_jmk_arctic_a0351,122,0
cmu_us_jmk_arctic_b0449,125,0
cmu_us_jmk_arctic_a0217,127,0
cmu_us_jmk_arctic_b0059,128,0
cmu_us_jmk_arctic_b0305,122,0
cmu_us_jmk_arctic_a0088,114,0
cmu_us_jmk_arctic_a0486,126,0
cmu_us_jmk_arctic_a0279,120,0
cmu_us_jmk_arctic_a0572,129,0
cmu_us_jmk_arctic_a0376,126,0
cmu_us_jmk_arctic_a0046,115,0
cmu_us_jmk_arctic_a0416,120,0
cmu_us_jmk_arctic_a0201,119,0
cmu_us_jmk_arctic_a0259,118,0
cmu_us_jmk_arctic_b0243,118,0
cmu_us_jmk_arctic_b0438,113,0
cmu_us_jmk_arctic_b0240,118,0
cmu_us_jmk_arctic_b0280,118,0
cmu_us_jmk_arctic_b0072,130,0
cmu_us_jmk_arctic_a0401,126,0
cmu_us_jmk_arctic_b0284,130,0
cmu_us_jmk_arctic_a0382,116,0
cmu_us_jmk_arctic_b0231,121,0
cmu_us_jmk_arctic_a0153,126,0
cmu_us_jmk_arctic_b0063,118,0
cmu_us_jmk_arctic_b0201,117,0
cmu_us_jmk_arctic_a0432,113,0
cmu_us_jmk_arctic_b0022,118,0
cmu_us_jmk_arctic_b0296,119,0
cmu_us_jmk_arctic_a0590,117,0
cmu_us_jmk_arctic_b0358,119,0
cmu_us_jmk_arctic_b0098,120,0
cmu_us_jmk_arctic_a0176,116,0
cmu_us_jmk_arctic_a0055,125,0
cmu_us_jmk_arctic_b0342,120,0
cmu_us_jmk_arctic_b0161,125,0
cmu_us_jmk_arctic_b0477,119,0
cmu_us_jmk_arctic_a0547,126,0
cmu_us_jmk_arctic_b0433,123,0
cmu_us_jmk_arctic_b0500,108,0
cmu_us_jmk_arctic_a0368,119,0
cmu_us_jmk_arctic_a0375,117,0
cmu_us_jmk_arctic_b0521,108,0
cmu_us_jmk_arctic_b0524,140,0
cmu_us_jmk_arctic_b0515,126,0
cmu_us_jmk_arctic_b0428,117,0
cmu_us_jmk_arctic_a0069,114,0
cmu_us_jmk_arctic_b0419,125,0
cmu_us_jmk_arctic_b0134,126,0
cmu_us_jmk_arctic_a0138,118,0
cmu_us_jmk_arctic_b0315,127,0
cmu_us_jmk_arctic_b0345,121,0
cmu_us_jmk_arctic_b0162,116,0
cmu_us_jmk_arctic_a0077,132,0
cmu_us_jmk_arctic_b0016,121,0
cmu_us_jmk_arctic_a0489,119,0
cmu_us_jmk_arctic_a0188,125,0
cmu_us_jmk_arctic_b0424,116,0
cmu_us_jmk_arctic_b0289,119,0
cmu_us_jmk_arctic_b0064,120,0
cmu_us_jmk_arctic_b0204,119,0
cmu_us_jmk_arctic_b0415,113,0
cmu_us_jmk_arctic_a0224,115,0
cmu_us_jmk_arctic_b0349,128,0
cmu_us_jmk_arctic_a0479,120,0
cmu_us_jmk_arctic_b0093,115,0
cmu_us_jmk_arctic_b0010,125,0
cmu_us_jmk_arctic_b0429,118,0
cmu_us_jmk_arctic_a0048,125,0
cmu_us_jmk_arctic_b0539,124,0
cmu_us_jmk_arctic_b0416,110,0
cmu_us_jmk_arctic_a0151,116,0
cmu_us_jmk_arctic_a0442,104,0
cmu_us_jmk_arctic_a0345,139,0
cmu_us_jmk_arctic_b0434,129,0
cmu_us_jmk_arctic_a0447,116,0
cmu_us_jmk_arctic_b0520,116,0
cmu_us_jmk_arctic_a0372,131,0
cmu_us_jmk_arctic_a0374,131,0
cmu_us_jmk_arctic_b0504,116,0
